a_fullVisitorId,a_hits_customDimensions_value,a_COUNT,a_SUM_totals_pageviews,a_SUM_totals_hits,a_SUM_totals_timeOnSite,a_SUM_hits_hitNumber,a_diffdays_latest,a_diffdays_oldest,a_desktop_flag,a_tablet_flag,a_mobile_flag,a_OS_Windows_flag,a_OS_Macintosh_flag,a_SUM_morning_visit,a_SUM_daytime_visit,a_SUM_evening_visit,a_SUM_midnight_visit,a_page201404,a_page201405,a_page201406,b_hits_customDimensions_value,b_CV_flag
1177,1177,1,1,2,1,1,44,44,1,0,0,1,0,0,1,0,0,0,0,0,1177,0
1178,1178,2,4,8,734,4,44,44,1,0,0,1,0,0,0,2,0,0,0,0,1178,0
1179,1179,1,1,1,1,1,44,44,1,0,0,1,0,1,0,0,0,0,0,0,1179,0
1180,1180,1,1,2,1,1,44,44,1,0,0,0,1,0,0,1,0,0,0,0,1180,0
1181,1181,1,1,2,1,1,44,44,1,0,0,1,0,1,0,0,0,0,0,0,1181,0
1182,1182,2,4,8,6,4,44,44,1,0,0,1,0,2,0,0,0,2,0,0,1182,0
1183,1183,1,1,2,1,1,5,5,1,0,0,1,0,1,0,0,0,0,0,0,1183,0
1184,1184,1,1,2,1,1,5,5,1,0,0,1,0,0,0,1,0,0,0,0,1184,1
1185,1185,1,1,2,2,1,5,5,1,0,0,0,1,1,0,0,0,0,0,0,1185,0
1186,1186,1,1,2,1,1,5,5,1,0,0,1,0,1,0,0,0,0,0,0,1186,0
1187,1187,1,1,2,4,1,5,5,1,0,0,1,0,0,1,0,0,0,0,0,1187,1
1188,1188,1,1,1,1,1,5,5,0,0,1,0,0,0,0,0,1,0,0,0,1188,0
1189,1189,1,1,2,1,1,5,5,1,0,0,1,0,0,1,0,0,0,0,0,1189,0
1190,1190,1,1,2,2,1,5,5,1,0,0,1,0,0,1,0,0,0,0,0,1190,0
1191,1191,1,1,2,1,1,5,5,1,0,0,1,0,0,0,0,1,0,0,0,1191,0
1192,1192,1,1,2,1,1,5,5,1,0,0,1,0,1,0,0,0,0,0,0,1192,1
1193,1193,1,1,2,1,1,5,5,1,0,0,1,0,1,0,0,0,0,0,0,1193,1
1194,1194,1,1,2,1,1,5,5,1,0,0,1,0,0,1,0,0,0,0,0,1194,0
1195,1195,1,1,2,1,1,5,5,1,0,0,1,0,0,0,1,0,0,0,0,1195,0
1196,1196,1,1,2,8,1,5,5,1,0,0,1,0,0,0,0,1,0,0,0,1196,1
1197,1197,1,1,2,2,1,5,5,1,0,0,1,0,0,0,1,0,0,0,0,1197,0
1198,1198,1,1,1,1,1,5,5,1,0,0,1,0,0,1,0,0,0,0,0,1198,0
1199,1199,1,1,2,1,1,5,5,1,0,0,1,0,0,1,0,0,0,0,0,1199,0
1200,1200,1,1,2,1,1,5,5,1,0,0,1,0,0,1,0,0,0,1,0,1200,1
1201,1201,1,1,2,1,1,5,5,1,0,0,1,0,0,0,1,0,0,0,0,1201,0
1202,1202,1,1,2,1,1,5,5,1,0,0,1,0,0,1,0,0,0,0,0,1202,0
1203,1203,1,1,2,1,1,5,5,1,0,0,1,0,0,1,0,0,1,0,0,1203,0
1204,1204,1,1,2,3,1,5,5,1,0,0,1,0,1,0,0,0,0,0,0,1204,0
1205,1205,1,1,2,1,1,5,5,1,0,0,1,0,0,1,0,0,0,0,0,1205,1
1206,1206,1,1,2,2,1,5,5,1,0,0,1,0,0,1,0,0,1,0,0,1206,0
1207,1207,2,4,8,44,4,5,5,1,0,0,1,0,2,0,0,0,0,0,0,1207,1
1208,1208,1,2,4,49,1,5,5,1,0,0,1,0,0,1,0,0,0,0,0,1208,0
1209,1209,1,1,2,1,1,25,25,1,0,0,1,0,1,0,0,0,0,0,0,1209,0
1210,1210,1,1,2,1,1,25,25,1,0,0,0,0,0,1,0,0,0,0,0,1210,0
1211,1211,1,1,2,1,1,25,25,1,0,0,1,0,1,0,0,0,0,0,0,1211,1
1212,1212,1,1,2,1,1,25,25,1,0,0,0,1,0,0,1,0,1,0,0,1212,0
1213,1213,1,1,2,1,1,25,25,1,0,0,0,0,1,0,0,0,0,0,0,1213,0
1214,1214,1,1,2,3,1,25,25,1,0,0,1,0,0,1,0,0,0,0,0,1214,0
1215,1215,1,1,2,1,1,25,25,1,0,0,1,0,1,0,0,0,0,0,0,1215,0
1216,1216,1,1,2,1,1,25,25,1,0,0,1,0,1,0,0,0,0,0,0,1216,0
1217,1217,1,1,2,1,1,25,25,1,0,0,0,0,0,0,1,0,0,0,0,1217,0
1218,1218,1,1,3,1,3,25,25,0,1,0,1,0,0,1,0,0,0,0,0,1218,1
1219,1219,1,1,2,1,1,25,25,0,0,1,1,0,0,0,1,0,0,0,0,1219,0
1220,1220,1,1,2,4,1,18,18,1,0,0,0,1,0,0,1,0,0,0,0,1220,0
1221,1221,1,1,2,1,1,18,18,1,0,0,1,0,0,0,0,1,0,0,0,1221,0
1222,1222,1,4,5,276,1,18,18,1,0,0,1,0,0,1,0,0,0,0,0,1222,0
1223,1223,1,1,2,1,1,18,18,1,0,0,1,0,0,0,1,0,0,0,0,1223,0
1224,1224,1,1,2,1,1,18,18,1,0,0,1,0,0,0,0,1,0,0,0,1224,0
1225,1225,1,1,2,2,1,18,18,1,0,0,1,0,0,0,1,0,0,0,0,1225,0
1226,1226,1,1,2,2,1,18,18,1,0,0,1,0,0,1,0,0,0,0,0,1226,0
1227,1227,1,1,2,3,1,18,18,1,0,0,1,0,0,1,0,0,1,0,0,1227,0
1228,1228,1,1,2,1,1,18,18,0,1,0,1,0,0,0,1,0,0,0,0,1228,1
1229,1229,1,1,2,1,1,18,18,1,0,0,1,0,0,0,1,0,0,0,0,1229,0
1230,1230,1,1,2,1,1,18,18,1,0,0,1,0,1,0,0,0,0,0,0,1230,0
1231,1231,1,1,2,1,1,18,18,1,0,0,1,0,0,1,0,0,0,0,0,1231,0
1232,1232,1,1,2,3,1,18,18,1,0,0,1,0,0,1,0,0,0,0,0,1232,0
1233,1233,1,1,2,1,1,18,18,1,0,0,1,0,1,0,0,0,0,0,0,1233,0
1234,1234,1,1,2,2,1,18,18,1,0,0,1,0,0,1,0,0,0,0,0,1234,0
1235,1235,2,4,8,266,4,18,18,1,0,0,1,0,0,2,0,0,0,0,0,1235,1
1236,1236,1,1,2,2,1,32,32,1,0,0,0,1,0,0,1,0,0,0,0,1236,0
1237,1237,1,1,2,1,1,32,32,1,0,0,1,0,0,1,0,0,0,0,0,1237,0
1238,1238,1,1,2,1,1,32,32,1,0,0,1,0,0,0,1,0,0,0,0,1238,0
1239,1239,1,1,2,2,1,32,32,1,0,0,1,0,1,0,0,0,0,0,0,1239,0
1240,1240,1,1,2,1,1,32,32,1,0,0,1,0,1,0,0,0,0,0,0,1240,0
1241,1241,1,1,2,1,1,46,46,1,0,0,1,0,1,0,0,0,0,0,0,1241,0
1242,1242,1,1,2,6,1,46,46,1,0,0,1,0,0,0,0,1,0,0,0,1242,0
1243,1243,1,1,2,1,1,46,46,1,0,0,1,0,0,0,1,0,0,0,0,1243,0
1244,1244,1,1,2,1,1,46,46,1,0,0,1,0,0,0,1,0,0,0,0,1244,0
1245,1245,1,1,2,1,1,46,46,1,0,0,1,0,0,1,0,0,0,0,0,1245,0
1246,1246,1,2,4,270,1,46,46,0,1,0,0,0,0,1,0,0,0,1,0,1246,0
1247,1247,1,1,2,1,1,46,46,1,0,0,0,0,0,1,0,0,0,0,0,1247,0
1248,1248,1,303,304,54377,1,46,46,1,0,0,1,0,1,0,0,0,1,0,0,1248,0
1249,1249,1,1,2,1,1,46,46,1,0,0,1,0,0,0,0,1,0,1,0,1249,0
1250,1250,1,1,2,7,1,46,46,1,0,0,0,1,0,1,0,0,0,0,0,1250,0
1251,1251,1,1,2,1,1,46,46,1,0,0,1,0,0,0,0,1,0,0,0,1251,0
1252,1252,1,1,2,1,1,46,46,1,0,0,1,0,0,1,0,0,0,0,0,1252,0
1253,1253,1,1,2,1,1,46,46,1,0,0,1,0,0,1,0,0,0,0,0,1253,0
1254,1254,1,1,2,1,1,46,46,1,0,0,1,0,0,0,1,0,0,0,0,1254,0
1255,1255,1,1,2,2,1,12,12,1,0,0,1,0,0,1,0,0,0,0,0,1255,0
1256,1256,1,1,2,3,1,12,12,1,0,0,1,0,1,0,0,0,0,0,0,1256,0
1257,1257,1,1,1,1,1,12,12,1,0,0,0,0,0,0,0,1,0,0,0,1257,0
1258,1258,1,1,3,1,1,12,12,1,0,0,1,0,0,1,0,0,0,0,0,1258,0
1259,1259,2,2,4,2,2,12,12,1,0,0,1,0,2,0,0,0,0,0,0,1259,1
1260,1260,1,2,4,197,3,12,12,1,0,0,1,0,0,1,0,0,0,0,0,1260,0
1261,1261,1,1,2,2,1,12,12,1,0,0,1,0,1,0,0,0,0,0,0,1261,1
1262,1262,1,1,2,1,1,12,12,1,0,0,1,0,0,1,0,0,0,0,0,1262,0
1263,1263,1,1,2,1,1,12,12,1,0,0,1,0,0,1,0,0,0,0,0,1263,0
1264,1264,1,1,2,1,1,12,12,1,0,0,1,0,0,1,0,0,0,0,0,1264,0
1265,1265,1,1,2,2,1,12,12,1,0,0,1,0,0,1,0,0,0,0,0,1265,0
1266,1266,1,1,2,1,1,12,12,1,0,0,1,0,0,1,0,0,0,0,0,1266,0
1267,1267,1,1,2,1,1,12,12,1,0,0,1,0,1,0,0,0,0,0,0,1267,0
1268,1268,1,1,2,1,1,12,12,1,0,0,1,0,0,1,0,0,0,0,0,1268,0
1269,1269,1,1,1,1,1,12,12,1,0,0,1,0,1,0,0,0,0,0,0,1269,0
1270,1270,2,4,8,548,4,12,12,1,0,0,1,0,0,0,2,0,0,0,0,1270,1
1271,1271,1,1,1,1,1,12,12,1,0,0,1,0,0,0,1,0,0,0,0,1271,0
1272,1272,1,1,2,4,1,12,12,1,0,0,1,0,1,0,0,0,0,0,0,1272,0
1273,1273,1,1,2,1,1,12,12,1,0,0,1,0,0,1,0,0,0,0,0,1273,0
1274,1274,3,9,18,54,9,12,12,1,0,0,1,0,0,0,3,0,0,0,0,1274,0
1275,1275,1,1,2,1,1,12,12,1,0,0,1,0,0,1,0,0,0,0,0,1275,0
1276,1276,1,1,2,1,1,12,12,1,0,0,1,0,0,1,0,0,0,0,0,1276,0
1277,1277,1,1,2,1,1,12,12,1,0,0,1,0,0,1,0,0,0,0,0,1277,0
1278,1278,1,1,2,40,1,12,12,1,0,0,1,0,0,0,0,1,0,0,0,1278,0
1279,1279,1,1,2,1,1,12,12,1,0,0,1,0,0,1,0,0,0,0,0,1279,0
1280,1280,1,1,2,2,1,12,12,1,0,0,1,0,0,0,1,0,0,0,0,1280,0
1281,1281,1,1,2,1,1,12,12,1,0,0,1,0,0,0,1,0,0,0,0,1281,0
1282,1282,1,2,4,245,1,12,12,1,0,0,1,0,0,0,1,0,0,0,0,1282,0
1283,1283,1,1,2,1,1,12,12,1,0,0,1,0,0,1,0,0,0,0,0,1283,0
1284,1284,1,2,3,37,1,39,39,1,0,0,1,0,0,0,0,1,0,0,0,1284,0
1285,1285,1,1,2,3,1,39,39,1,0,0,1,0,0,1,0,0,0,0,0,1285,0
1286,1286,1,1,2,2,1,39,39,1,0,0,1,0,1,0,0,0,0,0,0,1286,0
1287,1287,1,1,1,1,1,39,39,1,0,0,1,0,1,0,0,0,0,0,0,1287,0
1288,1288,1,1,2,1,1,39,39,1,0,0,1,0,0,0,0,1,0,0,0,1288,0
1289,1289,1,1,2,1,1,39,39,1,0,0,1,0,0,0,1,0,0,0,0,1289,0
1290,1290,1,1,2,1,1,39,39,1,0,0,1,0,0,1,0,0,0,0,0,1290,0
1291,1291,1,1,2,1,1,39,39,1,0,0,1,0,0,0,1,0,0,0,0,1291,0
1292,1292,1,3,6,41,3,39,39,1,0,0,1,0,0,1,0,0,0,0,0,1292,0
1293,1293,1,1,2,1,1,39,39,1,0,0,1,0,0,1,0,0,0,0,0,1293,0
1294,1294,1,1,2,1,1,39,39,1,0,0,1,0,0,0,0,1,0,0,0,1294,0
1295,1295,1,1,2,1,1,39,39,1,0,0,1,0,0,1,0,0,0,0,0,1295,0
